time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-02-18 19:45:00,67067.5,67192.5,67037.5,67138.5,1353,3050,0,Hydra,M15
2026-02-18 20:00:00,67146.5,67198.5,67027.5,67088.5,1560,3050,0,Hydra,M15
2026-02-18 20:15:00,67085.5,67135.5,66596.5,66833.5,2076,3050,0,Hydra,M15
2026-02-18 20:30:00,66825.5,66899.5,66281.5,66295.5,2149,3050,0,Hydra,M15
2026-02-18 20:45:00,66300.5,66499.5,66144.5,66309.5,2178,3050,0,Hydra,M15
2026-02-18 21:00:00,66308.5,66582.5,66243.5,66316.5,2157,3050,0,Hydra,M15
2026-02-18 21:15:00,66319.5,66437.5,66069.5,66235.5,2215,3050,0,Hydra,M15
2026-02-18 21:30:00,66233.5,66270.5,65819.5,66101.5,2295,3050,0,Hydra,M15
2026-02-18 21:45:00,66104.5,66327.5,66004.5,66127.5,2218,3050,0,Hydra,M15
2026-02-18 22:00:00,66128.5,66308.5,66082.5,66196.5,2084,3050,0,Hydra,M15
2026-02-18 22:15:00,66199.5,66336.5,66107.5,66251.5,1891,3050,0,Hydra,M15
2026-02-18 22:30:00,66244.5,66499.5,66244.5,66376.5,1708,3050,0,Hydra,M15
2026-02-18 22:45:00,66377.5,66485.5,66134.5,66229.5,1850,3050,0,Hydra,M15
2026-02-18 23:00:00,66232.5,66301.5,66036.5,66169.5,1357,3050,0,Hydra,M15
2026-02-18 23:15:00,66158.5,66359.5,66144.5,66357.5,1077,3050,0,Hydra,M15
2026-02-18 23:30:00,66342.5,66452.5,66306.5,66384.5,1114,3050,0,Hydra,M15
2026-02-18 23:45:00,66382.5,66426.5,66217.5,66300.5,937,2851,0,Hydra,M15
2026-02-19 00:00:00,66330.25,66369.5,66167.5,66216.5,831,2851,0,Hydra,M15
2026-02-19 00:15:00,66222.5,66330.5,66187.5,66274.5,760,3050,0,Hydra,M15
