time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-01-19 14:49:00,93072.48,93073.25,93057.23,93057.67,236,2250,0,Taipan,M1
2026-01-19 14:50:00,93057.45,93095.85,93046.91,93092.83,237,2250,0,Taipan,M1
2026-01-19 14:51:00,93092.63,93093.19,93088.37,93088.43,230,2250,0,Taipan,M1
2026-01-19 14:52:00,93088.61,93088.82,93036.31,93045.83,236,2250,0,Taipan,M1
2026-01-19 14:53:00,93045.87,93073.99,93042.81,93043.02,235,2250,0,Taipan,M1
2026-01-19 14:54:00,93043.29,93071.51,93042.79,93071.39,241,2250,0,Taipan,M1
2026-01-19 14:55:00,93071.15,93071.59,93045.48,93045.99,236,2250,0,Taipan,M1
2026-01-19 14:56:00,93045.92,93046.39,93021.76,93022.23,236,2250,0,Taipan,M1
2026-01-19 14:57:00,93022.24,93058.15,93022.24,93057.96,239,2250,0,Taipan,M1
2026-01-19 14:58:00,93058.17,93058.25,93035.12,93036.91,231,2250,0,Taipan,M1
2026-01-19 14:59:00,93037.21,93059.81,93036.37,93059.41,231,2250,0,Taipan,M1
2026-01-19 15:00:00,93059.57,93059.81,93042.73,93043.18,233,2250,0,Taipan,M1
2026-01-19 15:01:00,93042.73,93043.34,93038.45,93038.59,232,2250,0,Taipan,M1
2026-01-19 15:02:00,93038.72,93039.23,93006.88,93007.32,235,2250,0,Taipan,M1
2026-01-19 15:03:00,93007.07,93007.79,93006.87,93007.28,240,2250,0,Taipan,M1
2026-01-19 15:04:00,93007.36,93007.75,92988.48,92988.75,236,2250,0,Taipan,M1
2026-01-19 15:05:00,92988.86,92989.19,92957.49,92957.99,233,2250,0,Taipan,M1
2026-01-19 15:06:00,92958.19,92958.23,92955.5,92956.01,228,2250,0,Taipan,M1
2026-01-19 15:07:00,92955.69,92985.67,92955.57,92985.23,236,2250,0,Taipan,M1
2026-01-19 15:08:00,92985.62,93028.5,92984.92,93003.05,234,2250,0,Taipan,M1
2026-01-19 15:09:00,93003.65,93019.81,93002.33,93006.76,231,2250,0,Taipan,M1
2026-01-19 15:10:00,93006.59,93026.27,93006.59,93007.07,241,2250,0,Taipan,M1
2026-01-19 15:11:00,93007.49,93007.65,92988.33,93004.41,243,2250,0,Taipan,M1
2026-01-19 15:12:00,93004.89,93025.89,93004.25,93025.42,236,2250,0,Taipan,M1
2026-01-19 15:13:00,93025.09,93031.23,93025.09,93026.7,242,2250,0,Taipan,M1
2026-01-19 15:14:00,93026.62,93026.79,92979.88,92979.88,245,2250,0,Taipan,M1
2026-01-19 15:15:00,92980.47,93006.85,92979.89,93006.75,240,2250,0,Taipan,M1
2026-01-19 15:16:00,93006.41,93006.83,92954.71,92954.77,232,2250,0,Taipan,M1
2026-01-19 15:17:00,92955.15,92955.15,92946.57,92947.15,233,2250,0,Taipan,M1
2026-01-19 15:18:00,92947.07,92989.89,92946.78,92969.51,238,2250,0,Taipan,M1
2026-01-19 15:19:00,92969.77,92969.83,92950.39,92951.11,239,2250,0,Taipan,M1
2026-01-19 15:20:00,92951.03,92951.2,92890.83,92919.43,240,2250,0,Taipan,M1
2026-01-19 15:21:00,92919.25,92919.41,92884.01,92906.71,235,2250,0,Taipan,M1
2026-01-19 15:22:00,92907.05,92907.29,92796.44,92901.41,241,2250,0,Taipan,M1
2026-01-19 15:23:00,92901.86,92939.23,92884.79,92895.67,237,2250,0,Taipan,M1
2026-01-19 15:24:00,92895.41,92959.92,92872.35,92959.48,233,2250,0,Taipan,M1
2026-01-19 15:25:00,92959.11,92989.15,92958.95,92965.73,240,2250,0,Taipan,M1
2026-01-19 15:26:00,92965.67,92978.09,92955.11,92955.47,236,2250,0,Taipan,M1
2026-01-19 15:27:00,92955.29,92955.99,92949.38,92949.67,243,2250,0,Taipan,M1
2026-01-19 15:28:00,92949.52,92950.32,92949.41,92949.86,243,2250,0,Taipan,M1
2026-01-19 15:29:00,92949.52,92950.29,92938.29,92938.46,241,2250,0,Taipan,M1
2026-01-19 15:30:00,92938.71,92961.33,92938.27,92960.56,240,2250,0,Taipan,M1
2026-01-19 15:31:00,92960.49,93005.01,92960.42,92988.83,237,2250,0,Taipan,M1
2026-01-19 15:32:00,92988.77,93013.95,92988.37,93002.29,240,2250,0,Taipan,M1
2026-01-19 15:33:00,93002.39,93022.85,93002.3,93022.49,238,2250,0,Taipan,M1
2026-01-19 15:34:00,93022.49,93023.17,93018.36,93018.73,236,2250,0,Taipan,M1
2026-01-19 15:35:00,93018.6,93035.86,92983.01,92983.29,235,2250,0,Taipan,M1
2026-01-19 15:36:00,92983.45,93002.78,92982.95,92997.61,233,2250,0,Taipan,M1
2026-01-19 15:37:00,92997.55,93021.92,92990.73,93021.3,236,2250,0,Taipan,M1
2026-01-19 15:38:00,93021.5,93039.19,93021.15,93033.76,238,2250,0,Taipan,M1
2026-01-19 15:39:00,93033.25,93045.9,93033.25,93045.51,239,2250,0,Taipan,M1
2026-01-19 15:40:00,93045.63,93140.49,93045.33,93127.69,235,2250,0,Taipan,M1
2026-01-19 15:41:00,93127.87,93128.21,93097.47,93104.38,236,2250,0,Taipan,M1
2026-01-19 15:42:00,93104.18,93124.67,93103.93,93107.71,238,2250,0,Taipan,M1
2026-01-19 15:43:00,93107.99,93113.16,93081.28,93081.78,237,2250,0,Taipan,M1
2026-01-19 15:44:00,93081.65,93081.97,93052.84,93058.71,239,2250,0,Taipan,M1
2026-01-19 15:45:00,93058.97,93106.75,93058.47,93106.73,235,2250,0,Taipan,M1
2026-01-19 15:46:00,93106.18,93117.65,93094.89,93094.89,236,2250,0,Taipan,M1
2026-01-19 15:47:00,93095.21,93095.63,93056.89,93057.79,238,2250,0,Taipan,M1
2026-01-19 15:48:00,93057.35,93060.88,93056.91,93060.26,238,2250,0,Taipan,M1
2026-01-19 15:49:00,93060.07,93060.81,93035.17,93035.17,235,2250,0,Taipan,M1
2026-01-19 15:50:00,93035.63,93035.95,93025.39,93025.85,243,2250,0,Taipan,M1
2026-01-19 15:51:00,93026.05,93035.59,93015.41,93027.71,242,2250,0,Taipan,M1
2026-01-19 15:52:00,93027.76,93037.57,93016.07,93037.51,238,2250,0,Taipan,M1
2026-01-19 15:53:00,93037.15,93037.5,93015.7,93016.19,243,2250,0,Taipan,M1
2026-01-19 15:54:00,93016.4,93016.63,93015.71,93016.43,238,2250,0,Taipan,M1
2026-01-19 15:55:00,93016.23,93016.59,93015.67,93015.67,237,2250,0,Taipan,M1
2026-01-19 15:56:00,93015.72,93016.63,93015.69,93016.15,242,2250,0,Taipan,M1
2026-01-19 15:57:00,93016.43,93022.37,93005.14,93005.5,242,2250,0,Taipan,M1
2026-01-19 15:58:00,93005.61,93007.55,92996.7,93007.09,235,2250,0,Taipan,M1
2026-01-19 15:59:00,93007.53,93018.87,93007.53,93018.55,236,2250,0,Taipan,M1
2026-01-19 16:00:00,93020.41,93028.83,92997.55,92998.13,231,2250,0,Taipan,M1
2026-01-19 16:01:00,92997.93,93024.55,92997.69,93011.97,238,2250,0,Taipan,M1
2026-01-19 16:02:00,93011.63,93012.01,92960.49,93009.34,240,2250,0,Taipan,M1
2026-01-19 16:03:00,93009.47,93009.47,92960.46,92961.02,243,2250,0,Taipan,M1
2026-01-19 16:04:00,92960.71,92967.17,92960.43,92960.46,236,2250,0,Taipan,M1
2026-01-19 16:05:00,92960.97,92961.3,92946.59,92947.04,237,2250,0,Taipan,M1
2026-01-19 16:06:00,92947.13,92947.47,92863.66,92864.65,238,2250,0,Taipan,M1
2026-01-19 16:07:00,92864.19,92892.21,92852.46,92864.59,235,2250,0,Taipan,M1
2026-01-19 16:08:00,92864.98,92897.37,92864.47,92873.13,236,2250,0,Taipan,M1
2026-01-19 16:09:00,92872.65,92872.87,92791.27,92839.68,238,2250,0,Taipan,M1
2026-01-19 16:10:00,92839.51,92867.23,92839.13,92866.75,235,2250,0,Taipan,M1
2026-01-19 16:11:00,92867.16,92867.16,92840.31,92852.81,236,2250,0,Taipan,M1
2026-01-19 16:12:00,92853.15,92859.89,92849.71,92851.39,232,2250,0,Taipan,M1
2026-01-19 16:13:00,92851.88,92853.59,92851.05,92853.04,232,2250,0,Taipan,M1
